University ,Faculty,Department,"Title, Name and Surname"
Baskent Universitesi,Konya Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Alpaslan Kisinma
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Alpay Yesilaltay
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Alper Tuna Guven
Baskent Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Alperen Ozturk
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Andac Tore Samiloglu
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Arda Bagcaz
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Arzu Guncu
Baskent Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Asiye Ozge Dengiz
Baskent Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi (unvan:docent) Asli Aytac
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Film Tasarimi Bolumu,Doktor Ogretim Uyesi Asli Gon
Baskent Universitesi,Iletisim Fakultesi,"Radyo, Televizyon Ve Sinema Bolumu",Doktor Ogretim Uyesi Asli Sahinkaya Ermis
Baskent Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Doktor Ogretim Uyesi Aslican Caglar
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Asude Ayhan
Baskent Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Doktor Ogretim Uyesi (unvan:docent) Asuman Alniacik
Baskent Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Doktor Ogretim Uyesi Asuman Erben Yavuz
Baskent Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Aybuke Basim
Baskent Universitesi,Saglik Bilimleri Fakultesi,Saglik Yonetimi Bolumu,Doktor Ogretim Uyesi Aydan Akyuz Ozdemir
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Aynur Dogrusoz
Baskent Universitesi,Eczacilik Fakultesi,Eczacilik Meslek Bilimleri Bolumu,Doktor Ogretim Uyesi Aysel Pehlivanli
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Aysun Dogan
Baskent Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Aysun Ezgi Yilmaz
Baskent Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi Ayse Ay
Baskent Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Ayse Duvarci
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ayse Erbay
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ayse Tuncer Vural
Baskent Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Aysegul Ak
Baskent Universitesi,Ticari Bilimler Fakultesi,Uluslararasi Finans Ve Bankacilik Bolumu,Doktor Ogretim Uyesi Bade Ekim Kocaman
Baskent Universitesi,Iletisim Fakultesi,Iletisim Ve Tasarimi Bolumu,Doktor Ogretim Uyesi Banu Ersanli Tas
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Banu Gunturk
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Bedi Cenk Balcik
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Begum Avci
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Behzad Avishan
Baskent Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Doktor Ogretim Uyesi Belkis Tekmen
Baskent Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Bengisu Onder Suyen
Baskent Universitesi,Saglik Bilimleri Fakultesi,Egzersiz Ve Spor Bilimleri Bolumu,Doktor Ogretim Uyesi Bengu Guven
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Bermal Hasbay
Baskent Universitesi,Hukuk Fakultesi,Ozel Hukuk Bolumu,Doktor Ogretim Uyesi Berna Ozturk Yilmaz
Baskent Universitesi,Iletisim Fakultesi,"Radyo, Televizyon Ve Sinema Bolumu",Doktor Ogretim Uyesi (unvan:docent) Beste Nigar Erdem
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Betul Orhan Kilic
Baskent Universitesi,Fen-edebiyat Fakultesi,Molekuler Biyoloji Ve Genetik Bolumu,Doktor Ogretim Uyesi Beyza Gokcinar Marpuc
Baskent Universitesi,Saglik Bilimleri Fakultesi,Sosyal Hizmet Bolumu,Doktor Ogretim Uyesi Beyza Yilmaz
Baskent Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Bilge Gokter Gencer
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Birgul Ozasir
Baskent Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Burak Yildiz
Baskent Universitesi,Ticari Bilimler Fakultesi,Muhasebe Ve Finans Yonetimi Bolumu,Doktor Ogretim Uyesi Burcak Kiziltan Isik
Baskent Universitesi,Fen-edebiyat Fakultesi,Psikoloji Bolumu,Doktor Ogretim Uyesi (unvan:docent) Burcin Akin Sari
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Burhan Alper Beder
Baskent Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Bulent Irfanoglu
Baskent Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi Cansu Akdag Topal
Baskent Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Cansu Betin Onur
Baskent Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Cansu Hazal Guclu
Baskent Universitesi,Fen-edebiyat Fakultesi,Molekuler Biyoloji Ve Genetik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Cem Erdogan
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Cemile Tugba Altunel
Baskent Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Ceren Dogru
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Cevahir Haberal
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Cihangir Ozcan
Baskent Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Cagatay Berke Erdas
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Cagri Kesim
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Cicek Durusoy
Baskent Universitesi,Fen-edebiyat Fakultesi,Molekuler Biyoloji Ve Genetik Bolumu,Doktor Ogretim Uyesi Cigdem Akin Peksen
Baskent Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Doktor Ogretim Uyesi Cigdem Kozaner
Baskent Universitesi,Fen-edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi (unvan:docent) Cigdem Sema Sirma
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Damla Ors Sendogan
Baskent Universitesi,Fen-edebiyat Fakultesi,Bati Dilleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Defne Tutan
Baskent Universitesi,Saglik Bilimleri Fakultesi,Saglik Yonetimi Bolumu,Doktor Ogretim Uyesi Deniz Gungor Ozcan
Baskent Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Deniz Karacor
Baskent Universitesi,Fen-edebiyat Fakultesi,Bati Dilleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Deniz Kirpikli
Baskent Universitesi,Iletisim Fakultesi,"Radyo, Televizyon Ve Sinema Bolumu",Doktor Ogretim Uyesi (unvan:docent) Deniz Tansel Ilic
Baskent Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Derya Dogru
Baskent Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Didem Olcer
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Didem Sakaryali Uyar
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Dilber Ece Akgun
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Dilek Yilmaz
Baskent Universitesi,Kahramankazan Meslek Yuksekokulu,Bitkisel Ve Hayvansal Uretim Bolumu,Doktor Ogretim Uyesi Doga Selin Kayihan
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Dorina Esendagli
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Duygu Kaba
Baskent Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Duygu Merki Coksezen
Baskent Universitesi,Iletisim Fakultesi,Halkla Iliskiler Ve Tanitim Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ebru Akcay
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Cizgi Film Ve Animasyon Bolumu,Doktor Ogretim Uyesi Ece Akay Sumnu
Baskent Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Doktor Ogretim Uyesi Ece Karaduman Mercan
Baskent Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Doktor Ogretim Uyesi Eda Cakmak
Baskent Universitesi,Iletisim Fakultesi,"Radyo, Televizyon Ve Sinema Bolumu",Doktor Ogretim Uyesi Eda Calguner Kilinc
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Eda Yilmaz Akcay
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ekin Kaya Simsek
Baskent Universitesi,Saglik Bilimleri Fakultesi,Hemsirelik Bolumu,Doktor Ogretim Uyesi Elif Budak Erturk
Baskent Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Elif Durukan
Baskent Universitesi,Fen-edebiyat Fakultesi,Psikoloji Bolumu,Doktor Ogretim Uyesi Elif Uzumcu Ozdemir
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Elif Habibe Aktekin
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Elif Selena Ayhan Kocyigit
Baskent Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Elmas Burcu Mamak Ekinci
Baskent Universitesi,Iletisim Fakultesi,Iletisim Ve Tasarimi Bolumu,Doktor Ogretim Uyesi Emine Jessica Mckie
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Emir Kaan Izci
Baskent Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Emrah Sarica
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Emre Misir
Baskent Universitesi,Saglik Bilimleri Fakultesi,Sosyal Hizmet Bolumu,Doktor Ogretim Uyesi (unvan:docent) Emre Ozcan
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Ic Mimarlik Ve Cevre Tasarimi Bolumu,Doktor Ogretim Uyesi Emre Seles
Baskent Universitesi,Teknik Bilimler Meslek Yuksekokulu,Bilgisayar Teknolojileri Bolumu,Doktor Ogretim Uyesi Emre Oner Tartan
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Engin Onan
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Eray Hasirci
Baskent Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Siyaset Bilimi Ve Uluslararasi Iliskiler Bolumu,Doktor Ogretim Uyesi Erdem Damar
Baskent Universitesi,Iletisim Fakultesi,Iletisim Ve Tasarimi Bolumu,Doktor Ogretim Uyesi Erdem Ilic
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Erhan Solakoglu
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Gorsel Iletisim Tasarimi Bolumu,Doktor Ogretim Uyesi Erkan Ozkarakas
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Erol Cubukcu
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ertan Akbay
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Esin Basaran
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Esra Beyler
Baskent Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Esra Demir Belin
Baskent Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Esra Dinler
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Ezgi Ergezen Arik
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Fatma Irem Yesiler
Baskent Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Doktor Ogretim Uyesi Fatma Ozlem Bay Gulveren
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Fatma Seyda Okdem
Baskent Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Firat Soner Alici
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Filiz Araz
Baskent Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Filiz Kara
Baskent Universitesi,Saglik Bilimleri Fakultesi,Egzersiz Ve Spor Bilimleri Bolumu,Doktor Ogretim Uyesi Funda Akcan Amca
Baskent Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Funda Ture Kibar
Baskent Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Gamze Ovacik
Baskent Universitesi,Muhendislik Fakultesi,Biyomedikal Muhendisligi Bolumu,Doktor Ogretim Uyesi Gencay Oguz
Baskent Universitesi,Ticari Bilimler Fakultesi,Yonetim Bilisim Sistemleri Bolumu,Doktor Ogretim Uyesi Gizem Ogutcu Ulas
Baskent Universitesi,Teknik Bilimler Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Doktor Ogretim Uyesi Gokay Karayegen
Baskent Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Gokcen Cekic Oztek
Baskent Universitesi,Ticari Bilimler Fakultesi,Muhasebe Ve Finans Yonetimi Bolumu,Doktor Ogretim Uyesi Gokhan Kilic
Baskent Universitesi,Konservatuvar,Muzik Bolumu,Doktor Ogretim Uyesi (unvan:docent) Gonenc Sazer
Baskent Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Doktor Ogretim Uyesi Gonul Erhan
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Gonul Parmaksiz
Baskent Universitesi,Muhendislik Fakultesi,Biyomedikal Muhendisligi Bolumu,Doktor Ogretim Uyesi Gonul Unal Mesta
Baskent Universitesi,Egitim Fakultesi,Yabanci Diller Egitimi Bolumu,Doktor Ogretim Uyesi Gozde Balikci
Baskent Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Gozde Bilgin
Baskent Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Gozde Kubat
Baskent Universitesi,Muhendislik Fakultesi,Endustri Muhendisligi Bolumu,Doktor Ogretim Uyesi Gozde Onder Uzun
Baskent Universitesi,Fen-edebiyat Fakultesi,Bati Dilleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Gul Varli Karaarslan
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Gulay Turgay
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Guler Burcu Senirkentli
Baskent Universitesi,Egitim Fakultesi,Yabanci Diller Egitimi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Gulin Dagdeviren Kirmizi
Baskent Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Gulsah Demirhan Aydin
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Habibe Sinem Ince Bingol
Baskent Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Doktor Ogretim Uyesi Hacer Turkoglu
Baskent Universitesi,Iktisadi Ve Idari Bilimler Fakultesi,Isletme Bolumu,Doktor Ogretim Uyesi Hajar Farnoudkia
Baskent Universitesi,Kahramankazan Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Doktor Ogretim Uyesi Hakan Dilek
Baskent Universitesi,Egitim Fakultesi,Temel Egitim Bolumu,Doktor Ogretim Uyesi Hakki Ilker Kostur
Baskent Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Doktor Ogretim Uyesi Hale Hancer
Baskent Universitesi,Egitim Fakultesi,Bilgisayar Ve Ogretim Teknolojileri Egitimi Bolumu,Doktor Ogretim Uyesi Halil Ersoy
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Halil Ibrahim Suner
Baskent Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Doktor Ogretim Uyesi Halime Ceren Tezeren
Baskent Universitesi,Fen-edebiyat Fakultesi,Sosyoloji Bolumu,Doktor Ogretim Uyesi Halise Duygu Ozalp
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Hampar Akkaya
Baskent Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Hande Ozcelik
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hande Pamukcu
Baskent Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Hatice Turan Bora
Baskent Universitesi,Egitim Fakultesi,Turkce Ve Sosyal Bilimler Egitimi Bolumu,Doktor Ogretim Uyesi Hatice Cigdem Yildirim
Baskent Universitesi,Hukuk Fakultesi,Kamu Hukuku Bolumu,Doktor Ogretim Uyesi Hatike Dilara Agaoglu Canay
Baskent Universitesi,Muhendislik Fakultesi,Elektrik-elektronik Muhendisligi Bolumu,Doktor Ogretim Uyesi Hayrullah Yildiz
Baskent Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Hazel Yucel
Baskent Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Hicran Cetin Gunduz
Baskent Universitesi,Muhendislik Fakultesi,Biyomedikal Muhendisligi Bolumu,Doktor Ogretim Uyesi Huseyin Kurtuldu
Baskent Universitesi,Egitim Fakultesi,Bilgisayar Ve Ogretim Teknolojileri Egitimi Bolumu,Doktor Ogretim Uyesi Huseyin Hakan Cetinkaya
Baskent Universitesi,Saglik Hizmetleri Meslek Yuksekokulu,Tibbi Hizmetler Ve Teknikler Bolumu,Doktor Ogretim Uyesi Huseyin Tolga Cagatay
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ishaaq Sakwa Eshikumo
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Isil Kurultay
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Ibrahim Hakki Koker
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Ilkin Iyigundogdu
Baskent Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Doktor Ogretim Uyesi Ilknur Ezgi Dogan
Baskent Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Imgehan Ozkan Elgun
Baskent Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Doktor Ogretim Uyesi Irem Olcay Eminsoy
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Javid Mohammadzadehazarabadi
Baskent Universitesi,Muhendislik Fakultesi,Insaat Muhendisligi Bolumu,Doktor Ogretim Uyesi Kaan Kaatsiz
Baskent Universitesi,Konservatuvar,Sahne Sanatlari Bolumu,Doktor Ogretim Uyesi Kaan Yuksel
Baskent Universitesi,Fen-edebiyat Fakultesi,Turk Dili Ve Edebiyati Bolumu,Doktor Ogretim Uyesi Kadim Polat
Baskent Universitesi,Tip Fakultesi,Temel Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Kadir Can Erbas
Baskent Universitesi,Egitim Fakultesi,Egitim Bilimleri Bolumu,Doktor Ogretim Uyesi Kadriye Belgin Demirus
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Kagan Deniz
Baskent Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Doktor Ogretim Uyesi Kubra Ozmen
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Levent Colak
Baskent Universitesi,Kahramankazan Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Doktor Ogretim Uyesi Levent Unal
Baskent Universitesi,Dis Hekimligi Fakultesi,Klinik Bilimler Bolumu,Doktor Ogretim Uyesi Leyla Kerimova Kose
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Lutfi Hakan Guney
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi M Meraj Alam Siddiqui
Baskent Universitesi,Kahramankazan Meslek Yuksekokulu,Yonetim Ve Organizasyon Bolumu,Doktor Ogretim Uyesi Macide Berna Caglar
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mahmut Gokdemir
Baskent Universitesi,Saglik Bilimleri Fakultesi,Fizyoterapi Ve Rehabilitasyon Bolumu,Doktor Ogretim Uyesi (unvan:docent) Manolya Acar
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Mediha Gultek
Baskent Universitesi,Tip Fakultesi,Cerrahi Tip Bilimleri Bolumu,Doktor Ogretim Uyesi (unvan:docent) Mehmet Celik
Baskent Universitesi,Muhendislik Fakultesi,Bilgisayar Muhendisligi Bolumu,Doktor Ogretim Uyesi Mehmet Dikmen
Baskent Universitesi,Muhendislik Fakultesi,Makine Muhendisligi Bolumu,Doktor Ogretim Uyesi Mehmet Gulsen
Baskent Universitesi,Tip Fakultesi,Dahili Tip Bilimleri Bolumu,Doktor Ogretim Uyesi Mehmet Tekin
Baskent Universitesi,Saglik Bilimleri Fakultesi,Sosyal Hizmet Bolumu,Doktor Ogretim Uyesi Mehmet Can Aktan
Baskent Universitesi,Anadolu Osb Meslek Yuksekokulu,Elektronik Ve Otomasyon Bolumu,Doktor Ogretim Uyesi Mehmet Sedat Erkan
Baskent Universitesi,Guzel Sanatlar Tasarim Ve Mimarlik Fakultesi,Mimarlik Bolumu,Doktor Ogretim Uyesi Melek Pinar Uz Baki
Baskent Universitesi,Fen-edebiyat Fakultesi,Bati Dilleri Ve Edebiyatlari Bolumu,Doktor Ogretim Uyesi Melike Tokay
Baskent Universitesi,Sosyal Bilimler Meslek Yuksekokulu,Buro Hizmetleri Ve Sekreterlik Bolumu,Doktor Ogretim Uyesi Menekse Oztoprak
Baskent Universitesi,Yabanci Diller Yuksekokulu,Yabanci Diller Bolumu,Doktor Ogretim Uyesi Meral Kizrak
Baskent Universitesi,Saglik Bilimleri Fakultesi,Odyoloji Bolumu,Doktor Ogretim Uyesi Merve Deniz Sakarya
Baskent Universitesi,Egitim Fakultesi,Matematik Ve Fen Bilimleri Egitimi Bolumu,Doktor Ogretim Uyesi Merve Kostur
Baskent Universitesi,Ticari Bilimler Fakultesi,Turizm Isletmeciligi Bolumu,Doktor Ogretim Uyesi (unvan:docent) Merve Oksuz
Baskent Universitesi,Saglik Bilimleri Fakultesi,Beslenme Ve Diyetetik Bolumu,Doktor Ogretim Uyesi Merve Ozdemir
